zip,city,state_id,state_name,county_fips,county_name,county_names_all,county_fips_all
83642,Meridian,ID,Idaho,16001,Ada,Ada,16001
83644,Middleton,ID,Idaho,16027,Canyon,Canyon,16027
83646,Meridian,ID,Idaho,16001,Ada,Ada,16001
83647,Mountain Home,ID,Idaho,16039,Elmore,Elmore|Owyhee,16039|16073
83651,Nampa,ID,Idaho,16027,Canyon,Canyon,16027
83655,New Plymouth,ID,Idaho,16075,Payette,Payette,16075
83660,Parma,ID,Idaho,16027,Canyon,Canyon|Payette,16027|16075
83661,Payette,ID,Idaho,16075,Payette,Payette|Washington,16075|16087
83669,Star,ID,Idaho,16001,Ada,Ada|Canyon,16001|16027
83672,Weiser,ID,Idaho,16087,Washington,Washington,16087
83676,Wilder,ID,Idaho,16027,Canyon,Canyon,16027
83686,Nampa,ID,Idaho,16027,Canyon,Canyon,16027
83687,Nampa,ID,Idaho,16027,Canyon,Canyon|Ada,16027|16001
83702,Boise,ID,Idaho,16001,Ada,Ada|Boise,16001|16015
83703,Boise,ID,Idaho,16001,Ada,Ada,16001
83704,Boise,ID,Idaho,16001,Ada,Ada,16001
83705,Boise,ID,Idaho,16001,Ada,Ada,16001
83706,Boise,ID,Idaho,16001,Ada,Ada,16001
83709,Boise,ID,Idaho,16001,Ada,Ada,16001
83712,Boise,ID,Idaho,16001,Ada,Ada,16001
83713,Boise,ID,Idaho,16001,Ada,Ada,16001
83714,Garden City,ID,Idaho,16001,Ada,Ada,16001
83716,Boise,ID,Idaho,16039,Elmore,Elmore|Boise|Ada,16039|16015|16001
83801,Athol,ID,Idaho,16055,Kootenai,Kootenai|Bonner,16055|16017
83805,Bonners Ferry,ID,Idaho,16021,Boundary,Boundary,16021
83814,Coeur D Alene,ID,Idaho,16055,Kootenai,Kootenai,16055
83815,Coeur D Alene,ID,Idaho,16055,Kootenai,Kootenai,16055
83835,Hayden,ID,Idaho,16055,Kootenai,Kootenai,16055
83843,Moscow,ID,Idaho,16057,Latah,Latah,16057
83854,Post Falls,ID,Idaho,16055,Kootenai,Kootenai,16055
83856,Priest River,ID,Idaho,16017,Bonner,Bonner|Pend Oreille,16017|53051
83858,Rathdrum,ID,Idaho,16055,Kootenai,Kootenai,16055
83860,Sagle,ID,Idaho,16017,Bonner,Bonner,16017
83861,Saint Maries,ID,Idaho,16009,Benewah,Benewah|Shoshone|Kootenai,16009|16079|16055
83864,Sandpoint,ID,Idaho,16017,Bonner,Bonner|Boundary,16017|16021
83869,Spirit Lake,ID,Idaho,16055,Kootenai,Kootenai|Bonner,16055|16017
84003,American Fork,UT,Utah,49049,Utah,Utah,49049
84004,Alpine,UT,Utah,49049,Utah,Utah,49049
84005,Eagle Mountain,UT,Utah,49049,Utah,Utah,49049
84009,South Jordan,UT,Utah,49035,Salt Lake,Salt Lake,49035
84010,Bountiful,UT,Utah,49011,Davis,Davis|Morgan,49011|49029
84014,Centerville,UT,Utah,49011,Davis,Davis,49011
84015,Clearfield,UT,Utah,49011,Davis,Davis,49011
84020,Draper,UT,Utah,49035,Salt Lake,Salt Lake|Utah,49035|49049
84025,Farmington,UT,Utah,49011,Davis,Davis,49011
84029,Grantsville,UT,Utah,49045,Tooele,Tooele|Box Elder,49045|49003
84032,Heber City,UT,Utah,49051,Wasatch,Wasatch,49051
84036,Kamas,UT,Utah,49043,Summit,Summit|Wasatch,49043|49051
84037,Kaysville,UT,Utah,49011,Davis,Davis,49011
84040,Layton,UT,Utah,49011,Davis,Davis,49011
84041,Layton,UT,Utah,49011,Davis,Davis,49011
84042,Lindon,UT,Utah,49049,Utah,Utah,49049
84043,Lehi,UT,Utah,49049,Utah,Utah,49049
84044,Magna,UT,Utah,49035,Salt Lake,Salt Lake,49035
84045,Saratoga Springs,UT,Utah,49049,Utah,Utah,49049
84047,Midvale,UT,Utah,49035,Salt Lake,Salt Lake,49035
84049,Midway,UT,Utah,49051,Wasatch,Wasatch,49051
84050,Morgan,UT,Utah,49029,Morgan,Morgan,49029
84054,North Salt Lake,UT,Utah,49011,Davis,Davis,49011
84057,Orem,UT,Utah,49049,Utah,Utah,49049
84058,Orem,UT,Utah,49049,Utah,Utah,49049
84059,Vineyard,UT,Utah,49049,Utah,Utah,49049
84060,Park City,UT,Utah,49043,Summit,Summit|Wasatch,49043|49051
84062,Pleasant Grove,UT,Utah,49049,Utah,Utah,49049
84065,Riverton,UT,Utah,49035,Salt Lake,Salt Lake,49035
84066,Roosevelt,UT,Utah,49013,Duchesne,Duchesne|Uintah,49013|49047
84067,Roy,UT,Utah,49057,Weber,Weber,49057
84070,Sandy,UT,Utah,49035,Salt Lake,Salt Lake,49035
84074,Tooele,UT,Utah,49045,Tooele,Tooele,49045
84075,Syracuse,UT,Utah,49011,Davis,Davis,49011
84078,Vernal,UT,Utah,49047,Uintah,Uintah,49047
84081,West Jordan,UT,Utah,49035,Salt Lake,Salt Lake,49035
84084,West Jordan,UT,Utah,49035,Salt Lake,Salt Lake,49035
84087,Woods Cross,UT,Utah,49011,Davis,Davis,49011
84088,West Jordan,UT,Utah,49035,Salt Lake,Salt Lake,49035
84092,Sandy,UT,Utah,49035,Salt Lake,Salt Lake,49035
84093,Sandy,UT,Utah,49035,Salt Lake,Salt Lake,49035
84094,Sandy,UT,Utah,49035,Salt Lake,Salt Lake,49035
84095,South Jordan,UT,Utah,49035,Salt Lake,Salt Lake,49035
84096,Herriman,UT,Utah,49035,Salt Lake,Salt Lake,49035
84097,Orem,UT,Utah,49049,Utah,Utah,49049
84098,Park City,UT,Utah,49043,Summit,Summit,49043
84101,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84102,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84103,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84104,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84105,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84106,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84107,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84108,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84109,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84111,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84115,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84116,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84117,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84118,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84119,West Valley City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84120,West Valley City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84121,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84123,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84124,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84128,West Valley City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84129,Salt Lake City,UT,Utah,49035,Salt Lake,Salt Lake,49035
84302,Brigham City,UT,Utah,49003,Box Elder,Box Elder,49003
84315,Hooper,UT,Utah,49057,Weber,Weber|Davis,49057|49011
84318,Hyde Park,UT,Utah,49005,Cache,Cache,49005
84319,Hyrum,UT,Utah,49005,Cache,Cache,49005
84321,Logan,UT,Utah,49005,Cache,Cache,49005
84332,Providence,UT,Utah,49005,Cache,Cache,49005
84335,Smithfield,UT,Utah,49005,Cache,Cache,49005
84337,Tremonton,UT,Utah,49003,Box Elder,Box Elder,49003
84339,Wellsville,UT,Utah,49005,Cache,Cache,49005
84341,Logan,UT,Utah,49005,Cache,Cache,49005
84401,Ogden,UT,Utah,49057,Weber,Weber,49057
84403,Ogden,UT,Utah,49057,Weber,Weber,49057
84404,Ogden,UT,Utah,49057,Weber,Weber,49057
84405,Ogden,UT,Utah,49057,Weber,Weber|Davis,49057|49011
84414,Ogden,UT,Utah,49057,Weber,Weber,49057
84501,Price,UT,Utah,49007,Carbon,Carbon,49007
84532,Moab,UT,Utah,49019,Grand,Grand|San Juan,49019|49037
84601,Provo,UT,Utah,49049,Utah,Utah,49049
84604,Provo,UT,Utah,49049,Utah,Utah|Wasatch,49049|49051
84606,Provo,UT,Utah,49049,Utah,Utah,49049
84624,Delta,UT,Utah,49027,Millard,Millard,49027
84627,Ephraim,UT,Utah,49039,Sanpete,Sanpete,49039
84648,Nephi,UT,Utah,49023,Juab,Juab,49023
84651,Payson,UT,Utah,49049,Utah,Utah,49049
84653,Salem,UT,Utah,49049,Utah,Utah,49049
84655,Santaquin,UT,Utah,49049,Utah,Utah,49049
84660,Spanish Fork,UT,Utah,49049,Utah,Utah,49049
84663,Springville,UT,Utah,49049,Utah,Utah,49049
84664,Mapleton,UT,Utah,49049,Utah,Utah,49049
84701,Richfield,UT,Utah,49041,Sevier,Sevier,49041
84720,Cedar City,UT,Utah,49021,Iron,Iron|Washington,49021|49053
84721,Cedar City,UT,Utah,49021,Iron,Iron,49021
84737,Hurricane,UT,Utah,49053,Washington,Washington,49053
84738,Ivins,UT,Utah,49053,Washington,Washington,49053
84741,Kanab,UT,Utah,49025,Kane,Kane,49025
84765,Santa Clara,UT,Utah,49053,Washington,Washington,49053
84770,Saint George,UT,Utah,49053,Washington,Washington,49053
84780,Washington,UT,Utah,49053,Washington,Washington,49053
84790,Saint George,UT,Utah,49053,Washington,Washington,49053
85003,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85004,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85006,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85007,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85008,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85009,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85012,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85013,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85014,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85015,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85016,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85017,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85018,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85019,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85020,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85021,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85022,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85023,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85024,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85027,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85028,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85029,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85031,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85032,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85033,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85035,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85037,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85040,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85041,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85042,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85043,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85044,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85045,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85048,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85050,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85051,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85053,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85054,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85083,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85085,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85086,Phoenix,AZ,Arizona,4013,Maricopa,Maricopa,4013
85087,New River,AZ,Arizona,4013,Maricopa,Maricopa,4013
85118,Gold Canyon,AZ,Arizona,4021,Pinal,Pinal,4021
85119,Apache Junction,AZ,Arizona,4021,Pinal,Pinal,4021
85120,Apache Junction,AZ,Arizona,4021,Pinal,Pinal|Maricopa,04021|04013
85122,Casa Grande,AZ,Arizona,4021,Pinal,Pinal,4021
85123,Arizona City,AZ,Arizona,4021,Pinal,Pinal,4021
85128,Coolidge,AZ,Arizona,4021,Pinal,Pinal,4021
85131,Eloy,AZ,Arizona,4021,Pinal,Pinal,4021
85132,Florence,AZ,Arizona,4021,Pinal,Pinal,4021
85138,Maricopa,AZ,Arizona,4021,Pinal,Pinal,4021
85139,Maricopa,AZ,Arizona,4021,Pinal,Pinal|Maricopa,04021|04013
85140,San Tan Valley,AZ,Arizona,4021,Pinal,Pinal,4021
85142,Queen Creek,AZ,Arizona,4021,Pinal,Pinal|Maricopa,04021|04013
85143,San Tan Valley,AZ,Arizona,4021,Pinal,Pinal,4021
85194,Casa Grande,AZ,Arizona,4021,Pinal,Pinal,4021
85201,Mesa,AZ,Arizona,4013,Maricopa,Maricopa,4013
85202,Mesa,AZ,Arizona,4013,Maricopa,Maricopa,4013
85203,Mesa,AZ,Arizona,4013,Maricopa,Maricopa,4013
85204,Mesa,AZ,Arizona,4013,Maricopa,Maricopa,4013
85205,Mesa,AZ,Arizona,4013,Maricopa,Maricopa,4013
85206,Mesa,AZ,Arizona,4013,Maricopa,Maricopa,4013
85207,Mesa,AZ,Arizona,4013,Maricopa,Maricopa,4013
85208,Mesa,AZ,Arizona,4013,Maricopa,Maricopa,4013
85209,Mesa,AZ,Arizona,4013,Maricopa,Maricopa,4013
85210,Mesa,AZ,Arizona,4013,Maricopa,Maricopa,4013
85212,Mesa,AZ,Arizona,4013,Maricopa,Maricopa|Pinal,04013|04021
85213,Mesa,AZ,Arizona,4013,Maricopa,Maricopa,4013
85215,Mesa,AZ,Arizona,4013,Maricopa,Maricopa,4013
85224,Chandler,AZ,Arizona,4013,Maricopa,Maricopa,4013
85225,Chandler,AZ,Arizona,4013,Maricopa,Maricopa,4013
85226,Chandler,AZ,Arizona,4013,Maricopa,Maricopa,4013
85233,Gilbert,AZ,Arizona,4013,Maricopa,Maricopa,4013
85234,Gilbert,AZ,Arizona,4013,Maricopa,Maricopa,4013
85248,Chandler,AZ,Arizona,4013,Maricopa,Maricopa|Pinal,04013|04021
85249,Chandler,AZ,Arizona,4013,Maricopa,Maricopa,4013
85250,Scottsdale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85251,Scottsdale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85253,Paradise Valley,AZ,Arizona,4013,Maricopa,Maricopa,4013
85254,Scottsdale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85255,Scottsdale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85257,Scottsdale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85258,Scottsdale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85259,Scottsdale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85260,Scottsdale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85262,Scottsdale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85266,Scottsdale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85268,Fountain Hills,AZ,Arizona,4013,Maricopa,Maricopa,4013
85281,Tempe,AZ,Arizona,4013,Maricopa,Maricopa,4013
85282,Tempe,AZ,Arizona,4013,Maricopa,Maricopa,4013
85283,Tempe,AZ,Arizona,4013,Maricopa,Maricopa,4013
85284,Tempe,AZ,Arizona,4013,Maricopa,Maricopa,4013
85286,Chandler,AZ,Arizona,4013,Maricopa,Maricopa,4013
85295,Gilbert,AZ,Arizona,4013,Maricopa,Maricopa,4013
85296,Gilbert,AZ,Arizona,4013,Maricopa,Maricopa,4013
85297,Gilbert,AZ,Arizona,4013,Maricopa,Maricopa,4013
85298,Gilbert,AZ,Arizona,4013,Maricopa,Maricopa,4013
85301,Glendale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85302,Glendale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85303,Glendale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85304,Glendale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85305,Glendale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85306,Glendale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85307,Glendale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85308,Glendale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85310,Glendale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85323,Avondale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85326,Buckeye,AZ,Arizona,4013,Maricopa,Maricopa,4013
85331,Cave Creek,AZ,Arizona,4013,Maricopa,Maricopa,4013
85335,El Mirage,AZ,Arizona,4013,Maricopa,Maricopa,4013
85336,San Luis,AZ,Arizona,4027,Yuma,Yuma,4027
85338,Goodyear,AZ,Arizona,4013,Maricopa,Maricopa,4013
85339,Laveen,AZ,Arizona,4013,Maricopa,Maricopa|Pinal,04013|04021
85340,Litchfield Park,AZ,Arizona,4013,Maricopa,Maricopa,4013
85344,Parker,AZ,Arizona,4012,La Paz,La Paz,4012
85345,Peoria,AZ,Arizona,4013,Maricopa,Maricopa,4013
85349,San Luis,AZ,Arizona,4027,Yuma,Yuma,4027
85350,Somerton,AZ,Arizona,4027,Yuma,Yuma,4027
85351,Sun City,AZ,Arizona,4013,Maricopa,Maricopa,4013
85353,Tolleson,AZ,Arizona,4013,Maricopa,Maricopa,4013
85354,Tonopah,AZ,Arizona,4013,Maricopa,Maricopa,4013
85355,Waddell,AZ,Arizona,4013,Maricopa,Maricopa,4013
85361,Wittmann,AZ,Arizona,4013,Maricopa,Maricopa,4013
85363,Youngtown,AZ,Arizona,4013,Maricopa,Maricopa,4013
85364,Yuma,AZ,Arizona,4027,Yuma,Yuma,4027
85365,Yuma,AZ,Arizona,4027,Yuma,Yuma,4027
85367,Yuma,AZ,Arizona,4027,Yuma,Yuma,4027
85373,Sun City,AZ,Arizona,4013,Maricopa,Maricopa,4013
85374,Surprise,AZ,Arizona,4013,Maricopa,Maricopa,4013
85375,Sun City West,AZ,Arizona,4013,Maricopa,Maricopa,4013
85378,Surprise,AZ,Arizona,4013,Maricopa,Maricopa,4013
85379,Surprise,AZ,Arizona,4013,Maricopa,Maricopa,4013
85381,Peoria,AZ,Arizona,4013,Maricopa,Maricopa,4013
85382,Peoria,AZ,Arizona,4013,Maricopa,Maricopa,4013
85383,Peoria,AZ,Arizona,4013,Maricopa,Maricopa,4013
85387,Surprise,AZ,Arizona,4013,Maricopa,Maricopa,4013
85388,Surprise,AZ,Arizona,4013,Maricopa,Maricopa,4013
85390,Wickenburg,AZ,Arizona,4013,Maricopa,Maricopa|Yavapai,04013|04025
85392,Avondale,AZ,Arizona,4013,Maricopa,Maricopa,4013
85395,Goodyear,AZ,Arizona,4013,Maricopa,Maricopa,4013
85396,Buckeye,AZ,Arizona,4013,Maricopa,Maricopa,4013
85501,Globe,AZ,Arizona,4007,Gila,Gila,4007
85541,Payson,AZ,Arizona,4007,Gila,Gila,4007
85546,Safford,AZ,Arizona,4009,Graham,Graham,4009
85550,San Carlos,AZ,Arizona,4007,Gila,Gila,4007
85552,Thatcher,AZ,Arizona,4009,Graham,Graham,4009
85602,Benson,AZ,Arizona,4003,Cochise,Cochise|Pima,04003|04019
85603,Bisbee,AZ,Arizona,4003,Cochise,Cochise,4003
85607,Douglas,AZ,Arizona,4003,Cochise,Cochise,4003
85614,Green Valley,AZ,Arizona,4019,Pima,Pima|Santa Cruz,04019|04023
85615,Hereford,AZ,Arizona,4003,Cochise,Cochise,4003
85621,Nogales,AZ,Arizona,4023,Santa Cruz,Santa Cruz,4023
85622,Green Valley,AZ,Arizona,4019,Pima,Pima,4019
85623,Oracle,AZ,Arizona,4021,Pinal,Pinal,4021
85629,Sahuarita,AZ,Arizona,4019,Pima,Pima,4019
85634,Sells,AZ,Arizona,4019,Pima,Pima|Pinal,04019|04021
85635,Sierra Vista,AZ,Arizona,4003,Cochise,Cochise,4003
85641,Vail,AZ,Arizona,4019,Pima,Pima,4019
85643,Willcox,AZ,Arizona,4009,Graham,Graham|Cochise,04009|04003
85648,Rio Rico,AZ,Arizona,4023,Santa Cruz,Santa Cruz,4023
85650,Sierra Vista,AZ,Arizona,4003,Cochise,Cochise,4003
85653,Marana,AZ,Arizona,4019,Pima,Pima|Pinal,04019|04021
85658,Marana,AZ,Arizona,4021,Pinal,Pinal|Pima,04021|04019
85701,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85704,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85705,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85706,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85710,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85711,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85712,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85713,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85714,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85715,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85716,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85718,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85719,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85730,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85735,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85737,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85739,Tucson,AZ,Arizona,4021,Pinal,Pinal|Pima,04021|04019
85741,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85742,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85743,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85745,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85746,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85747,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85748,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85749,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85750,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85755,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85756,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85757,Tucson,AZ,Arizona,4019,Pima,Pima,4019
85901,Show Low,AZ,Arizona,4017,Navajo,Navajo|Apache,04017|04001
85929,Lakeside,AZ,Arizona,4017,Navajo,Navajo,4017
85937,Snowflake,AZ,Arizona,4017,Navajo,Navajo,4017
85941,Whiteriver,AZ,Arizona,4007,Gila,Gila|Navajo,04007|04017
86001,Flagstaff,AZ,Arizona,4005,Coconino,Coconino,4005
86004,Flagstaff,AZ,Arizona,4005,Coconino,Coconino,4005
86005,Flagstaff,AZ,Arizona,4005,Coconino,Coconino,4005
86025,Holbrook,AZ,Arizona,4017,Navajo,Navajo,4017
86033,Kayenta,AZ,Arizona,4017,Navajo,Navajo|Apache,04017|04001
86040,Page,AZ,Arizona,4005,Coconino,Coconino,4005
86045,Tuba City,AZ,Arizona,4005,Coconino,Coconino,4005
86046,Williams,AZ,Arizona,4005,Coconino,Coconino,4005
86047,Winslow,AZ,Arizona,4017,Navajo,Navajo|Coconino,04017|04005
86301,Prescott,AZ,Arizona,4025,Yavapai,Yavapai,4025
86303,Prescott,AZ,Arizona,4025,Yavapai,Yavapai,4025
86305,Prescott,AZ,Arizona,4025,Yavapai,Yavapai,4025
86314,Prescott Valley,AZ,Arizona,4025,Yavapai,Yavapai,4025
86315,Prescott Valley,AZ,Arizona,4025,Yavapai,Yavapai,4025
86322,Camp Verde,AZ,Arizona,4025,Yavapai,Yavapai,4025
86323,Chino Valley,AZ,Arizona,4025,Yavapai,Yavapai,4025
86325,Cornville,AZ,Arizona,4025,Yavapai,Yavapai,4025
86326,Cottonwood,AZ,Arizona,4025,Yavapai,Yavapai,4025
86327,Dewey,AZ,Arizona,4025,Yavapai,Yavapai,4025
86333,Mayer,AZ,Arizona,4025,Yavapai,Yavapai,4025
86336,Sedona,AZ,Arizona,4025,Yavapai,Yavapai|Coconino,04025|04005
86351,Sedona,AZ,Arizona,4025,Yavapai,Yavapai,4025
86401,Kingman,AZ,Arizona,4015,Mohave,Mohave,4015
86403,Lake Havasu City,AZ,Arizona,4015,Mohave,Mohave,4015
86404,Lake Havasu City,AZ,Arizona,4015,Mohave,Mohave,4015
86406,Lake Havasu City,AZ,Arizona,4015,Mohave,Mohave,4015
86409,Kingman,AZ,Arizona,4015,Mohave,Mohave,4015
86413,Golden Valley,AZ,Arizona,4015,Mohave,Mohave,4015
86426,Fort Mohave,AZ,Arizona,4015,Mohave,Mohave,4015
86429,Bullhead City,AZ,Arizona,4015,Mohave,Mohave,4015
86440,Mohave Valley,AZ,Arizona,4015,Mohave,Mohave,4015
86442,Bullhead City,AZ,Arizona,4015,Mohave,Mohave,4015
86503,Chinle,AZ,Arizona,4001,Apache,Apache|Navajo,04001|04017
86504,Fort Defiance,AZ,Arizona,4001,Apache,Apache|McKinley,04001|35031
86505,Ganado,AZ,Arizona,4001,Apache,Apache|Navajo,04001|04017
87002,Belen,NM,New Mexico,35061,Valencia,Valencia|Socorro,35061|35053
87004,Bernalillo,NM,New Mexico,35043,Sandoval,Sandoval,35043
87013,Cuba,NM,New Mexico,35043,Sandoval,Sandoval|McKinley|Rio Arriba,35043|35031|35039
87015,Edgewood,NM,New Mexico,35049,Santa Fe,Santa Fe|Torrance|Bernalillo,35049|35057|35001
87020,Grants,NM,New Mexico,35006,Cibola,Cibola|McKinley,35006|35031
87031,Los Lunas,NM,New Mexico,35061,Valencia,Valencia,35061
87035,Moriarty,NM,New Mexico,35057,Torrance,Torrance|Santa Fe,35057|35049
87047,Sandia Park,NM,New Mexico,35043,Sandoval,Sandoval|Santa Fe|Bernalillo,35043|35049|35001
87048,Corrales,NM,New Mexico,35043,Sandoval,Sandoval|Bernalillo,35043|35001
87059,Tijeras,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
87068,Bosque Farms,NM,New Mexico,35001,Bernalillo,Bernalillo|Valencia,35001|35061
87102,Albuquerque,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
87104,Albuquerque,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
87105,Albuquerque,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
87106,Albuquerque,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
87107,Albuquerque,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
87108,Albuquerque,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
87109,Albuquerque,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
87110,Albuquerque,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
87111,Albuquerque,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
87112,Albuquerque,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
87113,Albuquerque,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
87114,Albuquerque,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
87120,Albuquerque,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
87121,Albuquerque,NM,New Mexico,35001,Bernalillo,Bernalillo,35001
